"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2011-12-19","9.17",,,"0.01",,"0.0","1.0",,"35","24",,"   30","   30",,"21.0","25.1",,,,,,,,,,,,"    1","    1","    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2011-12-20","6.93",,,"0.00",,"0.0","1.0",,"40","19",,"  210","  210",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2011-12-21","9.84",,,"0.28",,"3.2","0.0",,"40","20",,"  350","  360",,"19.9","23.0",,"    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2011-12-22","11.18",,,"0.20",,"4.1","5.0",,"27","3",,"   60","   50",,"25.1","29.1","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2011-12-23","15.21",,,"0.00",,"0.0","4.0",,"34","9",,"  210","  210",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2011-12-24","9.62",,,"0.00",,"0.0","3.0",,"37","11",,"  220",,,"16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2011-12-25","10.74",,,"0.00",,"0.0","3.0",,"35","19",,"  210","  210",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2011-12-26","10.29",,,"0.00",,"0.0","3.0",,"43","18",,"  220","  220",,"19.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2011-12-27","9.40",,,"0.00",,"0.0","3.0",,"46","15",,"  280","  290",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2011-12-28","12.75",,,"0.00",,"0.0","3.0",,"51","26",,"  270","  270",,"30.0","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2011-12-29","14.54",,,"0.00",,"0.0","2.0",,"56","34",,"  290","  290",,"36.9","47.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2011-12-30","9.17",,,"0.00",,"0.0","0.0",,"57","31",,"  200","  280",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2011-12-31","20.36",,,"0.00",,"0.0","0.0",,"54","20",,"  270","  270",,"45.0","59.1",,,,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-01","7.83",,,"0.00",,"0.0","0.0",,"36","18",,"  150","  150",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-02","9.84",,,"0.00",,"0.0","0.0",,"52","20",,"  210","  210",,"19.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-03","9.17",,,"0.00",,"0.0","0.0",,"56","27",,"  290","  290",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-04","11.18",,,"0.00",,"0.0","0.0",,"60","23",,"  210","  210",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-05","10.07",,,"0.00",,"0.0","0.0",,"65","40",,"  210","  210",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-06","10.07",,,"0.00",,"0.0","0.0",,"48","24",,"   90","   70",,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-07","8.28",,,"0.08",,"0.9","0.0",,"38","23",,"  320","  290",,"16.1","17.9","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-08","7.61",,,"0.00",,"0.0","1.0",,"37","17",,"  210","  210",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-09","9.62",,,"0.00",,"0.0","0.0",,"50","24",,"  210","  200",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-10","10.51",,,"0.00",,"0.0","0.0",,"59","32",,"  300","  290",,"25.9","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-11","12.08",,,"0.10",,"3.2","0.0",,"45","-6",,"   10","   10",,"25.1","31.1",,"    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-12","8.95",,,"0.00",,"0.0","3.0",,"40","-5",,"  180","  180",,"16.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-13","14.32",,,"0.00",,"0.0","2.0",,"44","22",,"  280","  270",,"25.9","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-14","12.08",,,"0.00",,"0.0","1.0",,"59","19",,"  290","  290",,"29.1","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-15","13.42",,,"0.00",,"0.0","0.0",,"56","35",,"  210","  220",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-16","7.16",,,"0.03",,"0.5","0.0",,"42","14",,"   20","   10",,"25.1","28.0","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-17","8.72",,,"0.00",,"0.0","0.0",,"29","2",,"  160","  160",,"14.1","16.1",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-18","9.17",,,"0.00",,"0.0","0.0",,"48","12",,"  320","  310",,"30.0","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-19","10.96",,,"0.00",,"0.0","0.0",,"61","32",,"  260","  260",,"34.9","40.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-20","14.54",,,"0.00",,"0.0","0.0",,"56","30",,"  280","  280",,"36.0","42.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-21","12.08",,,"0.00",,"0.0","0.0",,"66","30",,"  280","  270",,"25.1","31.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-22","12.97",,,"0.00",,"0.0","0.0",,"47","23",,"  330","  330",,"38.9","51.0","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-23","7.83",,,"0.00",,"0.0","0.0",,"50","23",,"  150","  130",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-24","8.50",,,"0.05",,"0.0","0.0",,"35","22",,"  340","   30",,"16.1","19.9",,,,,,,,"    1",,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-25","11.18",,,"0.00",,"0.0","0.0",,"62","19",,"  280","  280",,"25.9","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-26","9.17",,,"0.00",,"0.0","0.0",,"58","26",,"  270","  270",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-27","12.30",,,"0.00",,"0.3","0.0",,"45","15",,"  310","  360",,"25.1","32.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-28","11.86",,,"0.00",,"0.0","0.0",,"46","15",,"  280","  250",,"25.9","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-29","12.53",,,"0.00",,"0.0","0.0",,"57","30",,"  260","  260",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-30","14.09",,,"0.00",,"0.0","0.0",,"62","37",,"  280","  290",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-01-31","12.75",,,"0.00",,"0.0","0.0",,"51","28",,"  300","  300",,"31.1","38.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-01","9.17",,,"0.00",,"0.0","0.0",,"51","23",,"  210","  200",,"19.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-02","9.40",,,"0.21",,"1.5","0.0",,"43","28",,"  360","  350",,"17.0","21.0",,,,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-03","19.24",,,"0.57",,"12.5","3.0",,"31","25",,"  340","  330",,"25.1","29.1",,"    1",,,,,,,"    1",,,,,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-04","7.83",,,"0.01",,"1.9","11.0",,"32","11",,"  340","  340",,"21.9","23.9",,,,,,,,,"    1",,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-05","7.16",,,"0.00",,"0.0","8.0",,"32","8",,"  230","  230",,"12.1","12.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-06","9.40",,,"0.00",,"0.0","8.0",,"33","14",,"   20","   10",,"21.9","25.9","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-07","6.93",,,"0.02",,"1.1","9.0",,"23","6",,"   20","   30",,"16.1","21.9",,,,,,,,"    1",,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-08","5.37",,,"0.00",,"0.0","8.0",,"27","10",,"  220","  230",,"14.1","15.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-09","6.04",,,"0.00",,"0.0","7.0",,"41","20",,"  200","  330",,"17.0","17.9",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-10","12.75",,,"0.00",,"0.0","5.0",,"32","11",,"  100","  100",,"23.0","25.9",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-11","6.04",,,"0.02",,"1.0","5.0",,"17","3",,"   70","   70",,"21.0","23.9",,"    1",,,,,,"    1",,,,,,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-12","4.03",,,"0.00",,"0.0","5.0",,"22","6",,"   50","   50",,"15.0","16.1",,"    1",,,,,,"    1",,,,"    1",,,,,,,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-13","6.04",,,"0.00",,"0.0","5.0",,"41","21",,"  170","  170",,"15.0","15.0",,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-14","7.38",,,"0.00",,"0.0","5.0",,"40","18",,"  170","  270",,"17.0","19.9",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-15","5.59",,,"0.00",,"0.0","5.0",,"31","15",,"   80","   70",,"15.0","17.0","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-16","9.40",,,"0.00",,"0.0","5.0",,"37","17",,"  200","  210",,"17.0","19.9",,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-17","10.74",,,"0.00",,"0.0","4.0",,"35","17",,"  210","  210",,"19.9","25.1",,"    1",,,,,,,,,,"    1",,,,,,,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-18","7.61",,,"0.00",,"0.0","4.0",,"37","14",,"  160","  160",,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-19","6.49",,,"0.00",,"0.0","2.0",,"39","22",,"  310","  310",,"14.1","16.1",,,,,,,,,,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-20","18.79",,,"0.01",,"0.3","2.0",,"38","26",,"  360","  360",,"36.0","42.9",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-21","18.57",,,"0.00",,"0.0","2.0",,"47","25",,"  260","  260",,"38.0","48.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-22","19.91",,,"0.00",,"0.0","2.0",,"58","38",,"  270","  280",,"40.0","53.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-23","15.21",,,"0.06",,"1.9","2.0",,"49","16",,"  340","  330",,"44.1","55.0",,"    1",,,,,,,,,,,,,"    1",,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-24","9.62",,,"0.00",,"0.0","1.0",,"35","17",,"  140","  150",,"21.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-25","15.21",,,"0.00",,"0.0","0.0",,"65","21",,"  260","  270",,"44.1","53.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-26","21.25",,,"0.00",,"0.0","0.0",,"40","19",,"  300","  300",,"42.9","51.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-27","26.40",,,"0.00",,"0.0","0.0",,"47","20",,"  170","  170",,"49.0","59.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-28","14.99",,,"0.00",,"0.0","0.0",,"44","24",,"  180","  250",,"31.1","36.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-02-29","12.30",,,"0.00",,"0.0","0.0",,"56","30",,"  300","  280",,"29.1","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-01","8.50",,,"0.02",,"0.0","0.0",,"42","25",,"   10","   20",,"21.9","29.1",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-02","8.50",,,"0.01",,"0.0","0.0",,"35","16",,"   10","   20",,"23.0","25.9",,,,,,,,"    1",,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-03","17.00",,,"0.00",,"0.0","0.0",,"47","18",,"  270","  270",,"34.9","42.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-04","11.86",,,"0.00",,"0.0","0.0",,"62","30",,"  260","  270",,"31.1","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-05","14.09",,,"0.00",,"0.0","0.0",,"68","29",,"  300","  300",,"34.9","40.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-06","17.90",,,"0.00",,"0.0","0.0",,"73","33",,"  230","  220",,"33.1","42.9",,,,,,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-07","8.50",,,"0.00",,"0.0","0.0",,"50","25",,"   20","   20",,"28.0","32.0",,,,,,,,,,,,"    1","    1","    1",,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-08","6.04",,,"0.00",,"0.0","0.0",,"47","19",,"  210","  210",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-09","10.96",,,"0.00",,"0.0","0.0",,"61","24",,"  200","  200",,"23.0","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-10","17.67",,,"0.00",,"0.0","0.0",,"67","32",,"  170","  170",,"29.1","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-11","9.84",,,"0.00",,"0.0","0.0",,"64","33",,"  170","  200",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-12","7.16",,,"0.00",,"0.0","0.0",,"67","38",,"  220","  220",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-13","9.62",,,"0.00",,"0.0","0.0",,"74","34",,"  200","  180",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-14","8.95",,,"0.00",,"0.0","0.0",,"73","34",,"  300","  190",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-15","8.95",,,"0.00",,"0.0","0.0",,"71","36",,"  210","  190",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-16","9.84",,,"0.00",,"0.0","0.0",,"75","41",,"  350","  170",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-17","15.21",,,"0.00",,"0.0","0.0",,"76","43",,"  180","  180",,"32.0","38.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-18","24.38",,,"0.00",,"0.0","0.0",,"71","39",,"  180","  190",,"46.1","57.9",,,,,,,"    1",,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-19","10.07",,,"0.00",,"0.0","0.0",,"52","28",,"  240","  210",,"28.0","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-20","12.30",,,"0.00",,"0.0","0.0",,"51","23",,"   20","   20",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-21","10.51",,,"0.00",,"0.0","0.0",,"63","25",,"   20","  360",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-22","9.84",,,"0.00",,"0.0","0.0",,"65","31",,"  100","   50",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-23","10.07",,,"0.00",,"0.0","0.0",,"76","37",,"  180","  180",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-24","10.74",,,"0.00",,"0.0","0.0",,"72","42",,"   90","   60",,"19.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-25","8.50",,,"0.00",,"0.0","0.0",,"75","37",,"  100","  100",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-26","19.01",,,"0.00",,"0.0","0.0",,"80","46",,"  240","  200",,"45.0","55.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-27","12.30",,,"0.00",,"0.0","0.0",,"70","32",,"  130","  120",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-28","9.17",,,"0.00",,"0.0","0.0",,"75","40",,"  200","  150",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-29","10.29",,,"0.00",,"0.0","0.0",,"71","45",,"  290","  290",,"30.0","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-30","8.05",,,"0.00",,"0.0","0.0",,"75","43",,"  270","  260",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-03-31","12.30",,,"0.00",,"0.0","0.0",,"81","42",,"  130","  150",,"23.9","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-01","14.09",,,"0.00",,"0.0","0.0",,"84","46",,"  350","  350",,"36.0","48.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-02","22.37",,,"0.04",,"0.0","0.0",,"56","34",,"   10","  360",,"36.0","46.1",,,,,,,,,,,,"    1","    1",,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-03","12.75",,,"0.43",,"1.0","0.0",,"35","31",,"  360","  360",,"28.0","31.1","    1","    1",,,,,,,,,,,,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-04","6.26",,,"0.00",,"0.0","0.0",,"59","35",,"  140","  150",,"15.0","17.0","    1",,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-05","14.54",,,"0.00",,"0.0","0.0",,"72","37",,"  170","  180",,"31.1","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-06","21.70",,,"0.00",,"0.0","0.0",,"76","32",,"  230","  230",,"40.0","51.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-07","15.66",,,"0.00",,"0.0","0.0",,"61","24",,"  160","  120",,"25.1","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-08","10.07",,,"0.00",,"0.0","0.0",,"71","35",,"  190","  190",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-09","10.29",,,"0.00",,"0.0","0.0",,"68","35",,"  130","  130",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-10","8.50",,,"0.00",,"0.0","0.0",,"78","38",,"  160","  160",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-11","14.99",,,"0.12",,"0.0","0.0",,"73","46",,"  200","  200",,"40.9","55.0","    1","    1","    1",,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-12","11.41",,,"0.04",,"0.0","0.0",,"67","40",,"  350","  330",,"25.1","36.0",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-13","11.41",,,"0.00",,"0.0","0.0",,"64","34",,"  210","  220",,"31.1","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-14","11.41",,,"0.21",,"0.0","0.0",,"62","34",,"   10","   10",,"28.0","36.9","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-15","18.79",,,"0.03",,"0.0","0.0",,"52","36",,"  350","  350",,"44.1","55.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-16","7.16",,,"0.00",,"0.0","0.0",,"59","29",,"  270","  280",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-17","9.17",,,"0.00",,"0.0","0.0",,"70","34",,"  290","  290",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-18","10.74",,,"0.00",,"0.0","0.0",,"72","33",,"  320","  300",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-19","8.72",,,"0.00",,"0.0","0.0",,"64","39",,"  330","  330",,"29.1","36.9",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-20","7.61",,,"0.00",,"0.0","0.0",,"69","38",,"  280","  270",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-21","9.62",,,"0.00",,"0.0","0.0",,"73","45",,"  130","  130",,"19.9","23.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-22","8.28",,,"0.00",,"0.0","0.0",,"76","37",,"  200","  200",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-23","6.93",,,"0.00",,"0.0","0.0",,"82","46",,"  180","  180",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2012-04-24","11.86",,,"0.00",,"0.0","0.0",,"88","50",,"  310","  290",,"29.1","36.0",,,,,,,,,,,,,,,,,,,,,,
